"33C-1","16-0000103",05/20/2016,"11272","_4VB0NRNNS","1",05/20/2016,T,"02:22:20",05/20/2016 02:22:20
"33RES1","16-0000104",05/20/2016,"11272","_4VB0TCW02","1",05/20/2016,T,"09:11:27",05/20/2016 09:11:27
"33C-1","16-0000105",05/23/2016,"11272","_4VB0VJ6AT","2",05/23/2016,T,"12:26:47",05/23/2016 12:26:47
"33RES1","16-0000106",05/24/2016,"11272","_4VB0Y6DXI","1",05/24/2016,T,"05:34:34",05/24/2016 05:34:34
"33ENG2","16-0000107",05/27/2016,"11272","_4VB0YT70I","1",05/27/2016,T,"23:53:26",05/27/2016 23:53:26
"33ENG1","16-0000107",05/27/2016,"11272","_4VB0Z1EUD","1",05/28/2016,F,"00:13:47",05/28/2016 00:13:47
"33RES1","16-0000108",05/28/2016,"11272","_4VD0SR1O9","1",05/28/2016,T,"10:42:53",05/28/2016 10:42:53
"33ENG2","16-0000108",05/28/2016,"11272","_4VD0SVAE9","1",05/28/2016,T,"10:49:00",05/28/2016 10:49:00
"33RES1","16-0000109",05/29/2016,"11272","_4VD121N8V","1",05/29/2016,T,"21:58:43",05/29/2016 21:58:43
"33C-1","16-0000109",05/29/2016,"11272","_4VD1254DH","1",05/29/2016,T,"21:58:52",05/29/2016 21:58:52
"33ENG2","16-0000110",05/30/2016,"11272","_4VD13U921","1",05/30/2016,T,"22:02:52",05/30/2016 22:02:52
"33RES1","16-0000111",06/01/2016,"11272","_4VK0Z9MSG","1",06/01/2016,T,"08:23:00",06/01/2016 08:23:00
"33C-1","16-0000111",06/01/2016,"11272","_4VK0ZCRI9","1",06/01/2016,T,"08:25:24",06/01/2016 08:25:24
"33RES1","16-0000112",06/01/2016,"11272","_4VR0YON1A","2",06/01/2016,T,"09:44:00",06/01/2016 09:44:00
"33RES1","16-0000113",06/04/2016,"11272","_4VR11H22X","1",06/04/2016,T,"10:25:34",06/04/2016 10:25:34
"33RES1","16-0000114",06/05/2016,"11272","_4VR127NR9","1",06/05/2016,T,"19:14:06",06/05/2016 19:14:06
"33ENG2","16-0000114",06/05/2016,"11272","_4VR12AD5G","1",06/05/2016,T,"19:16:57",06/05/2016 19:16:57
"33RES1","16-0000115",06/10/2016,"11272","_4VR13MQ9E","1",06/10/2016,T,"16:18:51",06/10/2016 16:18:51
"33RES1","16-0000116",06/10/2016,"11272","_4VS0LU8RZ","1",06/10/2016,T,"21:53:02",06/10/2016 21:53:02
"33RES1","16-0000117",06/13/2016,"11272","_4VS0MRUF4","1",06/13/2016,T,"08:30:48",06/13/2016 08:30:48
"33C-1","16-0000117",06/13/2016,"11272","_4VS0MV021","1",06/13/2016,T,"08:32:06",06/13/2016 08:32:06
"33RES1","16-0000118",06/18/2016,"11272","_4VS0NFR1E","1",06/18/2016,T,"01:38:32",06/18/2016 01:38:32
"33ENG1","16-0000119",06/18/2016,"11272","_4VS0POMG8","1",06/18/2016,T,"11:04:16",06/18/2016 11:04:16
"33ENG2","16-0000120",06/22/2016,"11272","_4VS0WTRYB","1",06/22/2016,T,"23:24:30",06/22/2016 23:24:30
"33ENG1","16-0000120",06/22/2016,"11272","_4VS0WYL8B","1",06/22/2016,T,"23:30:38",06/22/2016 23:30:38
"33RES1","16-0000121",06/27/2016,"11272","_4VS0XJUNE","1",06/27/2016,T,"12:35:54",06/27/2016 12:35:54
"33RES1","16-0000122",06/27/2016,"11272","_4VS11CI91","1",06/27/2016,T,"16:16:15",06/27/2016 16:16:15
"33ENG2","16-0000122",06/27/2016,"11272","_4VS11GMJ3","",06/27/2016,T,"16:20:09",06/27/2016 16:20:09
"33RES1","17-0000001",07/03/2016,"11272","_4ZO1088PR","1",07/03/2016,T,"18:07:49",07/03/2016 18:07:49
"33C-1","17-0000001",07/03/2016,"11272","_4ZO10B9B4","1",07/03/2016,T,"18:07:49",07/03/2016 18:07:49
"33RES1","17-0000002",07/04/2016,"11272","_4ZO116TZM","1",07/04/2016,T,"23:17:36",07/04/2016 23:17:36
"33C-1","17-0000002",07/04/2016,"11272","_4ZO11BM9D","1",07/04/2016,T,"23:17:36",07/04/2016 23:17:36
"33ENG2","17-0000085",01/01/2017,"11272","_51S12H2U9","1",01/01/2017,T,"12:34:05",01/01/2017 12:34:05
"33ENG2","17-0000086",01/04/2017,"11272","_51S143UQH","1",01/04/2017,T,"17:35:41",01/04/2017 17:35:41
"33RES1","17-0000087",01/04/2017,"11272","_51T0PWHDI","1",01/04/2017,T,"23:43:46",01/04/2017 23:43:46
"33ENG2","17-0000087",01/04/2017,"11272","_51T0PZOYX","1",01/04/2017,T,"23:46:12",01/04/2017 23:46:12
"33C-1","17-0000088",01/06/2017,"11272","_51X0VS0D2","1",01/06/2017,T,"20:14:19",01/06/2017 20:14:19
"33RES1","17-0000088",01/06/2017,"11272","_51X0W78SK","1",01/06/2017,T,"20:12:43",01/06/2017 20:12:43
"33ENG2","17-0000089",01/07/2017,"11272","_51X0WQ6FW","1",01/07/2017,T,"08:21:04",01/07/2017 08:21:04
"33RES1","17-0000090",01/14/2017,"11272","_51X0XBIGN","1",01/14/2017,T,"04:30:07",01/14/2017 04:30:07
"33RES1","17-0000091",01/16/2017,"11272","_51X0YGKEH","1",01/16/2017,T,"16:50:24",01/16/2017 16:50:24
"33C-1","17-0000091",01/16/2017,"11272","_51X0YJCE1","1",01/16/2017,T,"16:50:20",01/16/2017 16:50:20
"33RES1","17-0000092",01/17/2017,"11272","_51X0ZCGPY","1",01/17/2017,T,"16:43:17",01/17/2017 16:43:17
"33C-1","17-0000092",01/17/2017,"11272","_51X0ZJTLT","1",01/17/2017,T,"16:43:17",01/17/2017 16:43:17
"33RES1","17-0000093",01/20/2017,"11272","_51X10B8IB","1",01/20/2017,T,"21:44:43",01/20/2017 21:44:43
"33ENG2","17-0000094",01/23/2017,"11272","_51X114GLW","1",01/23/2017,T,"02:34:07",01/23/2017 02:34:07
"33RES1","17-0000095",01/24/2017,"11272","_51X11SGNJ","1",01/24/2017,T,"22:03:32",01/24/2017 22:03:32
"33RES1","17-0000096",01/27/2017,"11272","_51Y129MIF","1",01/27/2017,T,"14:49:57",01/27/2017 14:49:57
"33C-1","17-0000096",01/27/2017,"11272","_51Y12D4Q8","1",01/27/2017,T,"14:50:00",01/27/2017 14:50:00
"33RES1","17-0000097",01/28/2017,"11272","_51Y12XHJB","1",01/28/2017,T,"21:36:59",01/28/2017 21:36:59
"33C-1","17-0000097",01/28/2017,"11272","_51Y130TFS","1",01/28/2017,T,"21:36:55",01/28/2017 21:36:55
"33RES1","17-0000098",01/30/2017,"11272","_51Y13L0SG","1",01/30/2017,T,"09:39:34",01/30/2017 09:39:34
"33ENG1","17-0000099",01/30/2017,"11272","_51Y14GWEV","1",01/30/2017,T,"16:31:23",01/30/2017 16:31:23
"33RES1","17-0000100",02/04/2017,"11272","_51Z0VZMYT","1",02/04/2017,T,"14:56:48",02/04/2017 14:56:48
"33ENG2","17-0000100",02/04/2017,"11272","_51Z0W2H8C","1",02/04/2017,T,"14:59:12",02/04/2017 14:59:12
"33RES1","17-0000101",02/06/2017,"11272","_51Z0WVWPM","1",02/06/2017,T,"14:03:19",02/06/2017 14:03:19
"33RES1","17-0000102",02/09/2017,"11272","_51Z12HI1C","1",02/09/2017,T,"15:48:58",02/09/2017 15:48:58
"33RES1","17-0000103",02/10/2017,"11272","_51Z139V9W","1",02/10/2017,T,"09:59:38",02/10/2017 09:59:38
"33C-1","17-0000103",02/10/2017,"11272","_51Z13C5LP","1",02/10/2017,T,"10:02:16",02/10/2017 10:02:16
"33RES1","17-0000104",02/13/2017,"11272","_52P0QCIPD","1",02/13/2017,T,"04:54:15",02/13/2017 04:54:15
"33C-1","17-0000104",02/13/2017,"11272","_52P0QFXTP","1",02/13/2017,T,"04:54:14",02/13/2017 04:54:14
"33RES1","17-0000105",02/13/2017,"11272","_52P0S7ZCT","1",02/13/2017,T,"10:28:24",02/13/2017 10:28:24
"33ENG2","17-0000106",02/17/2017,"11272","_52P0SU2LX","2",02/17/2017,T,"12:42:15",02/17/2017 12:42:15
"33RES1","17-0000107",02/17/2017,"11272","_52P0TJEZQ","1",02/17/2017,T,"14:44:49",02/17/2017 14:44:49
"33RES1","17-0000108",02/19/2017,"11272","_52Q147WU5","1",02/19/2017,T,"06:51:52",02/19/2017 06:51:52
"33RES1","17-0000109",02/19/2017,"11272","_52Q14OUR6","1",02/19/2017,T,"16:49:18",02/19/2017 16:49:18
"33RES1","17-0000110",02/22/2017,"11272","_52Q156K43","1",02/22/2017,T,"11:36:48",02/22/2017 11:36:48
"33RES1","17-0000111",02/27/2017,"11272","_52R0TFONI","1",02/27/2017,T,"00:31:13",02/27/2017 00:31:13
"33RES1","17-0000112",02/28/2017,"11272","_52R0U9AP7","1",02/28/2017,T,"17:14:54",02/28/2017 17:14:54
"33RES1","17-0000113",03/01/2017,"11272","_52R0V0NW1","1",03/01/2017,T,"11:32:00",03/01/2017 11:32:00
"33C-1","17-0000113",03/01/2017,"11272","_52R0V3T0Q","1",03/01/2017,T,"11:32:00",03/01/2017 11:32:00
"33RES1","17-0000114",03/02/2017,"11272","_52R0WG0JU","1",03/02/2017,T,"02:30:34",03/02/2017 02:30:34
"33C-1","17-0000114",03/02/2017,"11272","_52R0WIEOJ","1",03/02/2017,T,"02:30:31",03/02/2017 02:30:31
"33ENG1","17-0000115",03/04/2017,"11272","_52R0XGBG5","1",03/04/2017,T,"01:48:02",03/04/2017 01:48:02
"33RES1","17-0000117",03/12/2017,"11272","_52R11C47X","1",03/12/2017,T,"10:12:24",03/12/2017 10:12:24
"33RES1","17-0000118",03/13/2017,"11272","_52R11T75W","1",03/13/2017,T,"11:53:40",03/13/2017 11:53:40
"33ENG1","17-0000119",03/16/2017,"11272","_52R13EGLJ","1",03/16/2017,T,"09:56:34",03/16/2017 09:56:34
"33RES1","17-0000120",03/19/2017,"11272","_52S0NMBHT","1",03/19/2017,T,"23:13:51",03/19/2017 23:13:51
"33C-1","17-0000120",03/19/2017,"11272","_52S0NOSTQ","1",03/19/2017,T,"23:13:53",03/19/2017 23:13:53
"33ENG2","17-0000121",03/21/2017,"11272","_52S0QBFI6","2",03/21/2017,T,"13:46:46",03/21/2017 13:46:46
"33RES1","17-0000122",03/22/2017,"11272","_52S0RDF9Q","1",03/22/2017,T,"10:49:54",03/22/2017 10:49:54
"33BRU1","17-0000123",03/23/2017,"11272","_52S0S20HX","1",/  /,F,"",/  /       :  :
"33RES1","17-0000124",03/26/2017,"11272","_52S0TPC6H","1",03/26/2017,T,"11:24:35",03/26/2017 11:24:35
"33RES1","17-0000116",03/07/2017,"11272","_52S0Y2KIP","1",03/07/2017,T,"06:31:16",03/07/2017 06:31:16
"33RES1","17-0000125",04/05/2017,"11272","_52S0YPSGP","1",04/05/2017,T,"00:45:24",04/05/2017 00:45:24
"33RES1","17-0000126",04/05/2017,"11272","_52S0ZEZDM","1",04/05/2017,T,"08:30:45",04/05/2017 08:30:45
"33RES1","17-0000127",04/09/2017,"11272","_52S105CAF","1",04/09/2017,T,"13:20:02",04/09/2017 13:20:02
"33RES1","17-0000128",04/14/2017,"11272","_52S110P95","1",04/14/2017,T,"08:06:22",04/14/2017 08:06:22
"33BRU1","17-0000129",04/15/2017,"11272","_52S11TU2R","1",04/15/2017,T,"13:54:19",04/15/2017 13:54:19
"33ENG1","17-0000129",04/15/2017,"11272","_52S11VS9S","1",04/15/2017,T,"14:03:02",04/15/2017 14:03:02
"33RES1","17-0000131",04/16/2017,"11272","_52X0ZVR2X","1",04/16/2017,T,"19:16:23",04/16/2017 19:16:23
"33RES1","17-0000132",04/17/2017,"11272","_52Y0XKKSL","1",04/17/2017,T,"10:45:51",04/17/2017 10:45:51
"33C-1","17-0000132",04/17/2017,"11272","_52Y0XN8G1","1",04/17/2017,T,"10:46:32",04/17/2017 10:46:32
"33RES1","17-0000133",04/24/2017,"11272","_52Y0Y5PVO","1",04/24/2017,T,"08:46:22",04/24/2017 08:46:22
"33RES1","17-0000134",04/24/2017,"11272","_52Y0YWRP5","1",04/24/2017,T,"13:14:12",04/24/2017 13:14:12
"33BRU1","17-0000135",04/27/2017,"11272","_52Y0ZJOMW","1",04/27/2017,T,"15:57:03",04/27/2017 15:57:03
"33RES1","17-0000136",04/28/2017,"11272","_52Y10V3WL","1",04/28/2017,T,"21:11:59",04/28/2017 21:11:59
"33BRU1","17-0000137",04/29/2017,"11272","_52Y11LF0T","2",04/29/2017,T,"17:34:56",04/29/2017 17:34:56
"33-U1","17-0000137",04/29/2017,"11272","_52Y11NT52","2",04/29/2017,T,"17:34:54",04/29/2017 17:34:54
"33RES1","17-0000138",04/30/2017,"11272","_52Y124XMD","2",04/30/2017,T,"14:07:17",04/30/2017 14:07:17
"33ENG2","17-0000139",05/01/2017,"11272","_52Y12UGTG","1",05/01/2017,T,"10:43:58",05/01/2017 10:43:58
"33RES1","17-0000139",05/01/2017,"11272","_52Y12X13S","1",05/01/2017,T,"10:43:54",05/01/2017 10:43:54
"33RES1","17-0000140",05/02/2017,"11272","_52Y13X2XD","1",05/02/2017,T,"21:04:44",05/02/2017 21:04:44
"33RES1","17-0000141",05/04/2017,"11272","_54L11ERJI","1",05/04/2017,T,"14:18:00",05/04/2017 14:18:00
"33RES1","17-0000142",05/08/2017,"11272","_54L125EH7","2",05/08/2017,T,"07:29:49",05/08/2017 07:29:49
"33C-1","17-0000142",05/08/2017,"11272","_54L12850I","2",05/08/2017,T,"07:29:49",05/08/2017 07:29:49
"33RES1","17-0000143",05/08/2017,"11272","_55J12JK0Q","1",05/08/2017,T,"08:56:11",05/08/2017 08:56:11
"33RES1","17-0000144",05/11/2017,"11272","_55J1343TA","1",05/11/2017,T,"12:42:19",05/11/2017 12:42:19
"33ENG2","17-0000145",05/14/2017,"11272","_55J13UHTC","1",05/14/2017,T,"14:04:51",05/14/2017 14:04:51
"33RES1","17-0000146",05/28/2017,"11272","_55X13H35C","1",05/28/2017,T,"12:14:44",05/28/2017 12:14:44
"33ENG2","17-0000146",05/28/2017,"11272","_55X13JUQM","1",05/28/2017,T,"12:25:06",05/28/2017 12:25:06
"33RES1","17-0000147",06/01/2017,"11272","_57T0UUHWI","1",06/01/2017,T,"06:21:04",06/01/2017 06:21:04
"33C-1","17-0000147",06/01/2017,"11272","_57T0UXSHU","1",06/01/2017,T,"06:21:07",06/01/2017 06:21:07
"33RES1","17-0000148",06/01/2017,"11272","_57T0W4QZ5","1",06/01/2017,T,"11:34:41",06/01/2017 11:34:41
"33RES1","17-0000149",06/04/2017,"11272","_57T10QEOM","1",/  /,F,"",/  /       :  :
"33C-1","17-0000149",06/04/2017,"11272","_57T10TR62","",/  /,F,"",/  /       :  :
"33ENG1","17-0000150",06/06/2017,"11272","_57T12LE7N","1",06/06/2017,T,"12:34:54",06/06/2017 12:34:54
"33RES1","17-0000151",06/08/2017,"11272","_57T139WG0","1",06/08/2017,T,"09:59:22",06/08/2017 09:59:22
"33C-1","18-0000089",07/01/2018,"11272","_58Y0XEVN0","1",07/01/2018,T,"19:27:43",07/01/2018 19:27:43
"33ENG2","18-0000089",07/01/2018,"11272","_58Y0XJ3AZ","1",07/01/2018,T,"19:30:37",07/01/2018 19:30:37
"33ENG1","18-0000089",07/01/2018,"11272","_58Y0Y1IBS","1",07/01/2018,T,"19:32:22",07/01/2018 19:32:22
"33ENG2","18-0000108",08/09/2018,"11272","_59N10BTK6","1",08/09/2018,T,"00:16:22",08/09/2018 00:16:22
"33ENG1","18-0000108",08/09/2018,"11272","_59N10HUJH","1",08/09/2018,T,"00:18:30",08/09/2018 00:18:30
"33RES1","17-0000152",06/10/2017,"11272","_59T0WKVJ6","1",06/10/2017,T,"06:58:39",06/10/2017 06:58:39
"33C-1","17-0000152",06/10/2017,"11272","_59T0WNLWH","1",06/10/2017,T,"06:58:42",06/10/2017 06:58:42
"33RES1","17-0000153",06/10/2017,"11272","_59T0XBIKA","1",06/10/2017,T,"13:25:32",06/10/2017 13:25:32
"33ENG1","17-0000153",06/10/2017,"11272","_59T0XG5SD","1",06/10/2017,T,"13:31:30",06/10/2017 13:31:30
"33RES1","17-0000154",06/11/2017,"11272","_59T0YLFAI","1",06/11/2017,T,"11:26:21",06/11/2017 11:26:21
"33C-1","17-0000155",06/13/2017,"11272","_59T145DAK","2",06/13/2017,T,"10:09:26",06/13/2017 10:09:26
"33RES1","17-0000155",06/13/2017,"11272","_59T148AV3","2",06/13/2017,T,"10:17:49",06/13/2017 10:17:49
"33ENG2","18-0000114",08/17/2018,"11272","_5AM0XLUZA","1",08/17/2018,T,"14:56:02",08/17/2018 14:56:02
"33ENG1","18-0000114",08/17/2018,"11272","_5AM0XP73C","1",08/17/2018,T,"15:09:13",08/17/2018 15:09:13
"33RES1","17-0000158",06/20/2017,"11272","_5CQ11BK8F","1",06/20/2017,T,"10:54:13",06/20/2017 10:54:13
"33RES1","17-0000159",06/22/2017,"11272","_5CQ128VKO","1",06/22/2017,T,"07:05:44",06/22/2017 07:05:44
"33RES1","17-0000160",06/22/2017,"11272","_5CQ12WO27","1",06/22/2017,T,"17:01:04",06/22/2017 17:01:04
"33RES1","17-0000161",06/24/2017,"11272","_5CQ13HA79","1",06/24/2017,T,"14:15:09",06/24/2017 14:15:09
"33RES1","17-0000163",06/25/2017,"11272","_5CV0M5W7V","1",06/25/2017,T,"10:24:05",06/25/2017 10:24:05
"33ENG2","17-0000164",06/27/2017,"11272","_5CV0MRKK5","1",06/27/2017,T,"14:21:09",06/27/2017 14:21:09
"33RES1","17-0000165",06/27/2017,"11272","_5CV0NN6DQ","1",06/27/2017,T,"18:48:00",06/27/2017 18:48:00
"33ENG2","17-0000166",06/27/2017,"11272","_5CV0O7IZJ","1",06/27/2017,T,"19:28:00",06/27/2017 19:28:00
"33RES1","17-0000167",06/30/2017,"11272","_5CV0PMYI1","2",06/30/2017,T,"15:39:26",06/30/2017 15:39:26
"33ENG2","18-0017001",07/01/2017,"11272","_5CV0QIR1K","1",07/01/2017,T,"17:29:22",07/01/2017 17:29:22
"33ENG1","18-0017001",07/01/2017,"11272","_5CV0QOC6V","2",07/01/2017,T,"17:39:00",07/01/2017 17:39:00
"33ENG2","18-0017002",07/02/2017,"11272","_5CV0SDTTQ","1",07/02/2017,T,"01:42:17",07/02/2017 01:42:17
"33ENG1","18-0017002",07/02/2017,"11272","_5CV0SIWXS","1",07/02/2017,T,"01:42:19",07/02/2017 01:42:19
"33ENG2","18-0017003",07/02/2017,"11272","_5CV10QAEF","2",07/02/2017,T,"07:56:26",07/02/2017 07:56:26
"33RES1","18-0017004",07/02/2017,"11272","_5CV11ED03","1",07/02/2017,T,"08:46:35",07/02/2017 08:46:35
"33RES1","18-0017005",07/06/2017,"11272","_5CV11TYAK","1",07/06/2017,T,"15:01:37",07/06/2017 15:01:37
"33RES1","18-0017006",07/15/2017,"11272","_5DI0WN21R","1",07/15/2017,T,"16:37:45",07/15/2017 16:37:45
"33RES1","18-0017007",07/17/2017,"11272","_5DI0X5X0S","1",07/17/2017,T,"18:12:48",07/17/2017 18:12:48
"33RES1","18-0017008",07/19/2017,"11272","_5DI0XTBJF","1",07/19/2017,T,"16:18:29",07/19/2017 16:18:29
"33RES1","18-0017010",07/24/2017,"11272","_5DI0ZP6XI","1",07/24/2017,T,"16:23:55",07/24/2017 16:23:55
"33ENG2","18-0017011",07/25/2017,"11272","_5DI12W6GJ","",07/25/2017,T,"08:15:36",07/25/2017 08:15:36
"33RES1","18-0017011",07/25/2017,"11272","_5DI12Z6SQ","",07/25/2017,T,"08:20:00",07/25/2017 08:20:00
"33ENG2","18-0017012",07/28/2017,"11272","_5DI13Q6CV","1",07/28/2017,T,"13:16:02",07/28/2017 13:16:02
"33RES1","18-0000001",01/04/2018,"11272","_5DJ0R4SSC","1",01/04/2018,T,"22:15:04",01/04/2018 22:15:04
"33RES1","18-0000003",01/07/2018,"11272","_5DJ0T42TV","1",01/07/2018,T,"05:28:08",01/07/2018 05:28:08
"33C-1","18-0000003",01/07/2018,"11272","_5DJ0T6O03","1",01/07/2018,T,"05:28:07",01/07/2018 05:28:07
"33ENG2","18-0000004",01/08/2018,"11272","_5DJ0TRHDN","1",01/08/2018,T,"10:39:28",01/08/2018 10:39:28
"33ENG1","18-0000004",01/08/2018,"11272","_5DJ0TUUE0","1",01/08/2018,T,"10:40:13",01/08/2018 10:40:13
"33-U1","18-0000005",01/12/2018,"11272","_5DJ0V5I9I","2",01/12/2018,T,"15:20:43",01/12/2018 15:20:43
"33RES1","18-0000006",01/12/2018,"11272","_5DJ0VK1Y0","1",01/12/2018,T,"22:57:53",01/12/2018 22:57:53
"33C-1","18-0000007",01/16/2018,"11272","_5DJ0WDBPA","2",01/16/2018,T,"07:51:00",01/16/2018 07:51:00
"33ENG2","18-0000008",01/18/2018,"11272","_5DJ0WVGF8","1",01/18/2018,T,"07:15:49",01/18/2018 07:15:49
"33ENG2","18-0000009",01/18/2018,"11272","_5DJ0Y4QWI","1",01/18/2018,T,"13:02:27",01/18/2018 13:02:27
"33RES1","18-0000010",01/21/2018,"11272","_5DJ0YQJ4I","1",01/21/2018,T,"07:18:53",01/21/2018 07:18:53
"33C-1","18-0000010",01/21/2018,"11272","_5DJ0YTHDP","1",01/21/2018,T,"07:19:17",01/21/2018 07:19:17
"33RES1","18-0000011",01/22/2018,"11272","_5DJ0ZAQAN","1",01/22/2018,T,"22:25:42",01/22/2018 22:25:42
"33RES1","18-0000012",01/24/2018,"11272","_5DJ0ZU1IL","1",01/24/2018,T,"20:17:40",01/24/2018 20:17:40
"33RES1","18-0000013",01/25/2018,"11272","_5DJ10P6FD","1",01/25/2018,T,"11:25:33",01/25/2018 11:25:33
"33RES1","18-0000014",01/27/2018,"11272","_5DJ11CACU","1",01/27/2018,T,"17:26:06",01/27/2018 17:26:06
"33ENG2","18-0000014",01/27/2018,"11272","_5DJ11EIO5","1",01/27/2018,T,"17:28:50",01/27/2018 17:28:50
"33RES1","18-0000015",01/29/2018,"11272","_5DN0VJ4KD","1",01/29/2018,T,"18:49:20",01/29/2018 18:49:20
"33RES1","18-0000016",01/30/2018,"11272","_5DN0W2OXR","1",01/30/2018,T,"02:22:02",01/30/2018 02:22:02
"33C-1","18-0000016",01/30/2018,"11272","_5DN0W4YCI","1",01/30/2018,T,"02:22:51",01/30/2018 02:22:51
"33RES1","18-0000017",02/01/2018,"11272","_5DN119C0Z","1",02/01/2018,T,"13:27:05",02/01/2018 13:27:05
"33C-1","18-0000018",02/03/2018,"11272","_5DR0VATC9","1",02/03/2018,T,"17:24:51",02/03/2018 17:24:51
"33RES1","18-0000019",02/04/2018,"11272","_5DR0VVF9F","1",02/04/2018,T,"15:10:40",02/04/2018 15:10:40
"33RES1","18-0000020",02/04/2018,"11272","_5DR0WEX85","1",02/04/2018,T,"17:27:12",02/04/2018 17:27:12
"33ENG2","18-0000020",02/04/2018,"11272","_5DR0WI2H1","1",02/04/2018,T,"17:27:45",02/04/2018 17:27:45
"33RES1","18-0000021",02/06/2018,"11272","_5DR0XGGQ9","1",02/06/2018,T,"07:12:35",02/06/2018 07:12:35
"33C-1","18-0000021",02/06/2018,"11272","_5DR0XJ9SP","1",02/06/2018,T,"07:13:32",02/06/2018 07:13:32
"33RES1","18-0000022",02/07/2018,"11272","_5DR0YA51Y","1",02/07/2018,T,"03:23:07",02/07/2018 03:23:07
"33C-1","18-0000022",02/07/2018,"11272","_5DR0YENUN","1",02/07/2018,T,"03:23:05",02/07/2018 03:23:05
"33ENG2","18-0000023",02/09/2018,"11272","_5DR0Z3E7D","1",02/09/2018,T,"21:01:31",02/09/2018 21:01:31
"33ENG1","18-0000024",02/14/2018,"11272","_5DR0ZWFX1","1",02/14/2018,T,"13:58:53",02/14/2018 13:58:53
"33ENG2","18-0000024",02/14/2018,"11272","_5DR102309","1",02/14/2018,T,"14:21:50",02/14/2018 14:21:50
"33C-1","18-0000024",02/14/2018,"11272","_5DR106FWB","1",02/14/2018,T,"14:18:21",02/14/2018 14:18:21
"33C-1","18-0000025",02/17/2018,"11272","_5DR118AKQ","1",02/17/2018,T,"21:36:03",02/17/2018 21:36:03
"33RES1","18-0000025",02/17/2018,"11272","_5DR119MMN","1",02/17/2018,T,"21:37:29",02/17/2018 21:37:29
"33RES1","18-0000026",02/18/2018,"11272","_5DR11X6NQ","1",02/18/2018,T,"22:44:36",02/18/2018 22:44:36
"33RES1","18-0000027",02/20/2018,"11272","_5DR12GU8M","1",02/20/2018,T,"04:56:43",02/20/2018 04:56:43
"33C-1","18-0000027",02/20/2018,"11272","_5DR12JAV4","1",02/20/2018,T,"04:57:57",02/20/2018 04:57:57
"33RES1","18-0000028",02/20/2018,"11272","_5DR14H4FS","1",02/20/2018,T,"10:16:02",02/20/2018 10:16:02
"33ENG2","18-0000029",02/22/2018,"11272","_5DS11PIWK","M",02/22/2018,T,"02:49:25",02/22/2018 02:49:25
"33RES1","18-0000030",02/23/2018,"11272","_5DW0VRZKM","1",02/23/2018,T,"10:18:26",02/23/2018 10:18:26
"33ENG2","18-0000030",02/23/2018,"11272","_5DW0VUHY0","1",02/23/2018,T,"10:24:42",02/23/2018 10:24:42
"33RES1","18-0000031",02/25/2018,"11272","_5DW0WJ6DD","1",02/25/2018,T,"10:29:23",02/25/2018 10:29:23
"33ENG2","18-0000038",03/23/2018,"11272","_5DX0NHRJD","1",03/23/2018,T,"10:48:19",03/23/2018 10:48:19
"33ENG2","18-0000040",03/26/2018,"11272","_5DX0PXX1P","1",03/26/2018,T,"20:32:41",03/26/2018 20:32:41
"33BRU1","18-0000042",03/31/2018,"11272","_5DX0QOKGV","2",03/31/2018,T,"16:29:37",03/31/2018 16:29:37
"33ENG2","18-0000042",03/31/2018,"11272","_5DX0QRWZK","2",03/31/2018,T,"16:30:00",03/31/2018 16:30:00
"33ENG1","18-0000044",04/05/2018,"11272","_5DX0YGSJ2","1",04/05/2018,T,"21:41:28",04/05/2018 21:41:28
"33ENG2","18-0000044",04/05/2018,"11272","_5DX0YMTPR","1",04/05/2018,T,"21:50:26",04/05/2018 21:50:26
"33BRU1","18-0000050",04/13/2018,"11272","_5DX105HXG","1",04/13/2018,T,"13:31:44",04/13/2018 13:31:44
"33-U1","18-0000050",04/13/2018,"11272","_5DX109TDI","1",04/13/2018,T,"13:37:00",04/13/2018 13:37:00
"33C-1","18-0000057",04/16/2018,"11272","_5DX116BXM","2",04/16/2018,T,"16:09:10",04/16/2018 16:09:10
"33ENG1","18-0000059",04/21/2018,"11272","_5DX120XW3","M",04/21/2018,T,"18:08:26",04/21/2018 18:08:26
"33BRU1","18-0000060",04/22/2018,"11272","_5DX12SBFM","1",04/22/2018,T,"12:07:50",04/22/2018 12:07:50
"33ENG2","18-0000060",04/22/2018,"11272","_5DX12UV98","1",04/22/2018,T,"12:09:49",04/22/2018 12:09:49
"33BRU1","18-0000062",04/23/2018,"11272","_5DY0WR5PD","M",04/23/2018,T,"12:00:35",04/23/2018 12:00:35
"33-U1","18-0000062",04/23/2018,"11272","_5DY0WUKBN","M",04/23/2018,T,"12:06:12",04/23/2018 12:06:12
"33ENG2","18-0000074",05/20/2018,"11272","_5DY0YDR4S","1",05/20/2018,T,"18:32:39",05/20/2018 18:32:39
"33RES1","18-0000074",05/20/2018,"11272","_5DY0YHE3J","2",05/20/2018,T,"18:55:00",05/20/2018 18:55:00
"33ENG2","18-0000078",06/05/2018,"11272","_5DY123KZ6","1",06/05/2018,T,"16:48:44",06/05/2018 16:48:44
"33C-1","18-0000078",06/05/2018,"11272","_5DY127UF9","",06/05/2018,T,"17:07:26",06/05/2018 17:07:26
"33RES1","19-0000001",01/07/2019,"11272","_5PI100W77","1",01/07/2019,T,"21:12:47",01/07/2019 21:12:47
